Hari,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
2019-11-17,20.0,32.2,25.7,60.0,0.0,8.9,5.0,140.0,2.0,E 
2019-11-18,21.0,34.2,25.9,61.0,0.0,7.1,7.0,130.0,4.0,SE
2019-11-19,20.0,32.8,24.8,72.0,0.0,7.2,4.0,20.0,2.0,SE
2019-11-20,21.0,30.2,24.1,76.0,0.2,6.6,3.0,150.0,1.0,C 
2019-11-21,21.0,30.8,24.5,75.0,31.0,4.7,4.0,120.0,2.0,C 
2019-11-22,21.0,28.6,23.6,81.0,5.7,8.1,4.0,330.0,2.0,C 
2019-11-23,20.0,29.5,23.5,80.0,6.6,3.4,4.0,200.0,2.0,C 
2019-11-24,19.0,30.2,23.6,77.0,0.6,3.9,3.0,150.0,1.0,C 
2019-11-25,20.0,30.4,23.5,81.0,13.8,5.0,3.0,180.0,1.0,C 
2019-11-26,20.0,30.0,23.2,82.0,20.3,5.5,2.0,260.0,1.0,C 
