TN,TX,TAVG,RH_AVG,RR,SS,FF_X,DDD_X,FF_AVG
25.0,32.6,28.8,78.0,0.0,7.2,5.0,40.0,3.0
26.0,32.0,28.6,73.0,0.0,7.0,3.0,340.0,2.0
26.0,33.2,29.0,71.0,0.0,7.0,4.0,30.0,2.0
26.0,32.4,28.3,68.0,0.0,7.6,5.0,70.0,2.0
26.0,32.6,28.9,68.0,2.5,1.8,4.0,110.0,3.0
26.0,32.8,28.7,76.0,3.0,6.6,5.0,70.0,3.0
24.1,28.1,25.5,91.0,28.5,0.0,4.0,260.0,2.0
25.0,30.8,27.3,80.0,1.2,1.7,4.0,50.0,2.0
25.0,32.3,28.3,78.0,2.5,5.5,5.0,50.0,3.0
26.0,34.2,29.2,73.0,0.0,8.0,5.0,60.0,3.0
26.0,32.8,29.0,74.0,0.0,7.9,5.0,50.0,3.0
26.0,32.2,28.5,72.0,0.0,7.8,4.0,20.0,2.0
27.0,32.7,28.9,72.0,0.0,7.3,5.0,280.0,2.0
26.0,32.4,29.0,69.0,0.0,7.9,4.0,30.0,2.0
27.0,32.2,29.2,73.0,1.2,4.0,4.0,40.0,2.0
26.0,31.8,28.8,76.0,0.0,5.4,4.0,30.0,2.0
26.0,32.9,29.0,73.0,18.0,2.8,6.0,270.0,3.0
24.0,31.6,27.3,77.0,0.0,6.3,5.0,340.0,2.0
26.0,33.0,28.4,72.0,0.0,7.0,5.0,40.0,2.0
25.0,32.6,28.3,75.0,0.0,5.4,4.0,330.0,2.0
26.0,33.4,29.1,73.0,0.0,7.4,6.0,50.0,3.0
27.0,33.4,29.2,72.0,0.0,7.9,6.0,90.0,4.0
27.0,32.4,29.2,72.0,0.0,0.5,5.0,130.0,3.0
27.0,32.6,28.9,76.0,1.7,5.4,6.0,100.0,4.0
26.0,33.1,29.0,72.0,1.5,7.2,6.0,40.0,3.0
26.0,32.4,28.7,78.0,0.0,2.2,5.0,40.0,2.0
26.0,32.6,28.9,75.0,13.0,7.0,4.0,280.0,2.0
25.0,31.4,28.0,78.0,0.0,8.0,5.0,30.0,2.0
26.0,32.9,28.5,74.0,10.3,5.3,6.0,280.0,2.0
25.0,33.8,28.9,70.0,0.0,6.2,5.0,280.0,2.0
26.0,32.8,28.8,72.0,0.0,8.0,4.0,350.0,2.0
26.0,33.0,29.0,73.0,18.6,1.4,5.0,150.0,2.0
24.0,31.7,27.6,76.0,0.0,4.5,3.0,110.0,2.0
27.0,32.4,29.1,71.0,0.0,4.3,5.0,50.0,3.0
27.0,32.2,28.0,76.0,2.9,1.7,5.0,70.0,2.0
25.0,32.4,28.6,76.0,0.0,6.5,5.0,50.0,2.0
26.0,33.3,29.5,72.0,0.0,8.0,5.0,120.0,3.0
26.0,32.6,28.2,78.0,8.5,3.6,5.0,30.0,2.0
25.0,32.2,28.2,72.0,0.0,5.6,4.0,60.0,2.0
27.0,33.2,29.4,69.0,0.0,8.0,6.0,50.0,3.0
27.0,32.8,29.7,68.0,0.0,8.0,5.0,40.0,3.0
27.0,34.0,29.5,70.0,0.0,8.0,6.0,50.0,3.0
27.0,34.0,29.6,72.0,0.0,8.0,6.0,40.0,3.0
27.0,33.4,29.4,73.0,1.2,8.0,5.0,30.0,2.0
27.0,33.2,29.1,71.0,0.0,6.5,5.0,40.0,2.0
27.0,33.0,29.1,73.0,0.0,8.0,5.0,40.0,2.0
26.0,32.2,28.1,78.0,1.3,0.4,5.0,40.0,2.0
24.1,28.7,26.1,88.0,56.1,0.0,4.0,340.0,2.0
27.0,31.0,27.0,84.0,0.8,4.3,4.0,190.0,2.0
24.0,31.2,26.4,84.0,3.6,1.2,6.0,270.0,2.0
25.0,33.0,26.5,85.0,39.3,5.0,7.0,320.0,2.0
24.0,31.6,27.3,80.0,0.0,6.5,3.0,50.0,2.0
24.0,32.0,27.5,79.0,1.2,7.7,4.0,40.0,2.0
25.0,31.8,28.6,74.0,4.6,6.1,8.0,270.0,2.0
25.0,31.8,27.3,81.0,0.5,7.2,4.0,340.0,2.0
25.0,32.6,28.3,76.0,0.0,8.0,5.0,60.0,3.0
25.0,30.5,27.2,81.0,2.1,2.2,5.0,100.0,2.0
26.0,32.9,27.9,70.0,2.1,2.6,8.0,320.0,3.0
26.0,30.5,27.4,80.0,0.0,2.1,3.0,130.0,1.0
25.0,32.0,28.2,75.0,0.0,5.6,6.0,70.0,2.0
25.0,32.4,28.7,81.0,1.0,6.3,4.0,50.0,2.0
26.0,32.9,29.1,77.0,0.0,6.8,4.0,60.0,2.0
27.0,32.0,27.9,82.0,55.2,3.5,4.0,40.0,2.0
26.0,29.4,26.8,89.0,1.8,2.7,5.0,120.0,1.0
25.0,32.4,27.3,81.0,5.3,6.6,5.0,40.0,2.0
25.0,31.2,27.5,82.0,0.0,3.0,4.0,40.0,2.0
25.0,31.8,28.1,78.0,3.9,2.2,6.0,90.0,4.0
26.0,32.8,27.4,81.0,0.0,5.0,4.0,160.0,2.0
24.0,32.0,27.7,79.0,17.0,4.0,5.0,280.0,2.0
24.0,33.0,27.9,79.0,0.0,8.0,4.0,50.0,2.0
25.0,32.8,28.9,73.0,0.0,8.0,4.0,20.0,2.0
25.0,32.6,29.0,76.0,0.0,7.9,4.0,20.0,2.0
27.0,33.6,29.5,70.0,0.0,8.0,4.0,10.0,2.0
26.0,33.2,28.8,75.0,5.8,5.1,3.0,20.0,2.0
24.0,30.5,26.4,86.0,52.0,0.0,5.0,30.0,2.0
25.0,32.8,27.2,83.0,1.0,2.2,7.0,50.0,2.0
25.0,29.4,27.4,87.0,1.5,0.0,4.0,60.0,1.0
22.0,31.6,27.2,88.0,37.2,3.6,5.0,320.0,2.0
26.0,32.2,28.1,80.0,0.0,4.1,4.0,320.0,2.0
25.0,32.4,27.7,80.0,8.0,4.1,4.0,40.0,2.0
24.0,30.1,27.0,81.0,4.0,4.8,5.0,60.0,2.0
25.0,32.4,28.4,70.0,0.0,8.0,4.0,350.0,2.0
26.0,32.2,28.5,62.0,0.0,8.0,4.0,30.0,2.0
25.0,32.6,29.2,66.0,0.0,8.0,4.0,20.0,3.0
25.0,31.0,28.0,80.0,6.6,2.0,4.0,160.0,2.0
25.0,31.8,27.6,82.0,9.3,6.6,4.0,280.0,2.0
26.0,33.9,28.8,73.0,0.0,7.1,5.0,250.0,2.0
26.0,32.2,28.9,70.0,0.0,4.5,6.0,270.0,3.0
26.0,33.4,28.4,76.0,2.3,3.9,5.0,180.0,2.0
26.0,33.2,28.7,74.0,0.0,4.4,5.0,310.0,3.0
27.0,33.2,28.8,72.0,0.0,6.6,4.0,330.0,2.0
25.0,33.4,28.8,75.0,0.0,1.5,4.0,270.0,3.0
24.0,33.4,27.2,78.0,27.8,6.2,4.0,130.0,2.0
25.0,32.2,27.1,81.0,10.8,8.0,5.0,40.0,2.0
26.0,31.4,28.0,80.0,3.5,5.5,4.0,160.0,1.0
25.0,31.2,27.7,80.0,0.0,1.4,5.0,280.0,2.0
24.0,32.0,27.4,81.0,50.6,4.9,5.0,220.0,2.0
25.0,33.2,27.1,82.0,6.1,3.0,4.0,100.0,2.0
25.0,31.9,28.2,75.0,0.0,3.6,3.0,340.0,2.0
25.0,31.0,27.9,78.0,0.0,0.5,4.0,310.0,2.0
26.0,31.5,28.4,76.0,1.4,1.1,4.0,30.0,1.0
26.0,31.4,27.9,80.0,0.0,3.0,4.0,270.0,2.0
27.0,33.4,28.9,68.0,0.0,2.9,5.0,300.0,3.0
27.0,33.4,30.4,62.0,0.0,2.7,5.0,320.0,3.0
27.0,34.1,30.2,64.0,0.0,6.6,6.0,320.0,3.0
26.0,33.0,28.9,76.0,2.9,6.2,4.0,30.0,2.0
27.0,31.5,28.1,78.0,3.9,0.0,6.0,320.0,3.0
26.0,32.6,29.0,71.0,0.0,0.3,5.0,280.0,2.0
26.0,33.8,28.4,72.0,41.0,3.8,5.0,320.0,3.0
26.0,31.2,27.9,76.0,0.0,0.4,7.0,280.0,4.0
26.0,31.8,28.6,70.0,0.0,0.9,7.0,280.0,4.0
25.0,33.2,28.4,76.0,11.7,2.7,4.0,350.0,2.0
27.0,32.0,28.5,78.0,0.0,2.4,4.0,50.0,3.0
25.0,31.2,28.9,77.0,1.0,2.3,5.0,90.0,3.0
25.0,32.2,28.0,78.0,15.3,4.8,5.0,320.0,3.0
25.0,30.6,27.1,82.0,2.5,1.1,3.0,230.0,2.0
26.0,31.5,27.9,84.0,0.0,1.8,4.0,340.0,2.0
27.0,31.8,28.6,78.0,0.0,4.7,4.0,50.0,2.0
26.0,30.8,27.5,82.0,9.0,0.5,5.0,270.0,2.0
26.0,31.2,28.2,81.0,0.0,2.4,4.0,90.0,2.0
27.0,33.0,29.3,74.0,0.0,7.5,4.0,340.0,2.0
27.0,32.8,29.5,72.0,0.0,4.4,4.0,340.0,2.0
27.0,32.7,29.3,73.0,0.0,4.6,4.0,40.0,2.0
26.0,33.0,28.8,72.0,0.0,5.0,4.0,350.0,2.0
27.0,32.8,29.3,71.0,1.0,6.4,4.0,20.0,3.0
26.0,31.0,27.9,82.0,12.4,0.2,3.0,350.0,2.0
24.0,32.6,29.2,74.0,8.0,4.4,4.0,340.0,2.0
26.0,31.4,27.8,80.0,2.0,0.0,5.0,310.0,2.0
25.0,31.4,27.9,80.0,1.1,2.3,3.0,350.0,2.0
26.0,32.6,28.0,78.0,12.4,5.5,5.0,280.0,2.0
25.0,32.2,28.1,78.0,0.0,6.0,4.0,20.0,2.0
26.0,33.0,29.0,75.0,29.8,8.0,4.0,20.0,3.0
26.0,32.0,28.5,75.0,0.0,2.4,7.0,280.0,4.0
26.0,29.8,27.9,80.0,0.0,4.3,7.0,320.0,4.0
24.0,30.0,28.0,77.0,69.3,0.0,4.0,310.0,2.0
24.0,30.8,26.8,85.0,3.2,6.0,5.0,330.0,3.0
26.0,31.6,28.2,77.0,0.2,2.4,6.0,320.0,3.0
26.0,31.4,27.5,83.0,8.9,0.7,8.0,310.0,4.0
25.0,31.1,27.9,79.0,6.7,1.8,6.0,280.0,4.0
25.0,31.5,27.4,79.0,0.0,0.9,7.0,300.0,5.0
26.0,32.8,28.1,72.0,3.1,2.7,7.0,310.0,4.0
25.0,33.2,28.5,68.0,1.6,0.0,6.0,280.0,4.0
25.0,31.2,27.8,74.0,0.7,0.1,8.0,300.0,5.0
25.0,28.0,26.3,84.0,2.7,0.0,5.0,270.0,3.0
24.0,31.8,27.7,76.0,1.4,2.2,4.0,280.0,3.0
27.0,31.8,28.8,76.0,0.0,2.9,4.0,310.0,2.0
24.0,29.2,27.7,84.0,22.5,0.0,4.0,320.0,2.0
25.0,31.4,27.5,83.0,5.0,6.2,4.0,340.0,3.0
25.0,31.5,27.7,74.0,0.0,5.7,9.0,280.0,5.0
25.0,31.2,27.3,80.0,10.0,1.7,7.0,320.0,3.0
26.0,32.0,27.6,75.0,2.5,7.1,7.0,320.0,4.0
26.0,31.4,28.1,75.0,1.0,4.2,6.0,300.0,4.0
26.0,30.0,27.8,77.0,0.0,0.7,5.0,310.0,4.0
25.0,31.0,28.0,73.0,2.7,1.7,6.0,260.0,4.0
26.0,31.6,27.8,75.0,0.0,0.0,4.0,270.0,3.0
25.0,30.4,27.2,80.0,1.2,0.2,5.0,310.0,3.0
26.0,31.8,28.2,77.0,0.0,8.0,5.0,330.0,2.0
27.0,32.4,28.6,75.0,0.0,4.0,6.0,300.0,3.0
25.0,30.6,27.4,78.0,1.2,2.4,8.0,270.0,4.0
25.0,30.6,27.9,76.0,3.4,1.4,5.0,270.0,3.0
23.0,31.8,26.1,85.0,7.7,5.3,11.0,310.0,3.0
26.0,31.8,27.8,74.0,0.0,1.1,7.0,320.0,3.0
27.0,32.4,28.9,73.0,0.0,5.8,7.0,310.0,4.0
27.0,31.3,28.6,73.0,0.0,2.6,7.0,320.0,4.0
26.0,30.4,28.3,77.0,1.0,0.0,6.0,320.0,4.0
26.0,30.2,27.4,82.0,3.3,1.0,5.0,310.0,3.0
25.0,30.5,26.7,83.0,8.0,0.9,6.0,290.0,4.0
26.0,32.0,28.1,75.0,0.0,4.5,4.0,270.0,2.0
24.0,30.0,28.0,80.0,13.4,1.4,4.0,330.0,2.0
24.0,32.0,27.7,80.0,18.0,6.3,3.0,300.0,2.0
25.0,30.1,26.8,80.0,0.0,0.1,4.0,270.0,2.0
24.0,28.0,26.6,82.0,31.1,0.0,5.0,310.0,2.0
23.0,30.2,26.7,87.0,15.3,0.4,6.0,270.0,4.0
24.0,31.0,27.1,78.0,10.8,2.4,7.0,280.0,4.0
27.0,30.4,28.2,77.0,4.9,3.1,7.0,320.0,5.0
25.0,29.5,27.9,76.0,13.5,1.7,7.0,320.0,3.0
26.0,31.2,28.1,76.0,0.0,2.3,6.0,320.0,4.0
26.0,30.0,27.9,78.0,0.0,0.0,4.0,310.0,3.0
25.0,29.6,26.9,80.0,10.0,1.1,7.0,290.0,5.0
24.0,27.6,25.8,82.0,6.2,0.0,8.0,330.0,3.0
24.0,30.2,27.7,80.0,20.3,0.0,5.0,330.0,3.0
23.0,29.2,27.3,81.0,30.9,0.0,5.0,340.0,2.0
24.0,29.4,26.0,84.0,4.6,0.0,4.0,330.0,2.0
24.0,29.3,26.8,77.0,12.1,0.0,4.0,320.0,2.0
24.0,26.6,25.3,92.0,31.1,0.0,3.0,50.0,1.0
25.0,29.0,27.0,84.0,6.4,0.0,4.0,310.0,2.0
25.0,29.5,26.8,86.0,17.6,0.5,3.0,350.0,2.0
26.0,29.8,27.2,83.0,4.0,0.0,5.0,310.0,3.0
25.0,30.4,27.4,79.0,0.0,0.7,4.0,310.0,3.0
26.0,30.8,27.7,77.0,3.5,5.0,4.0,330.0,2.0
25.0,31.4,28.3,77.0,1.3,8.0,5.0,340.0,3.0
25.0,31.0,27.6,80.0,6.3,7.0,6.0,330.0,3.0
24.0,29.8,27.0,82.0,2.4,2.6,7.0,290.0,3.0
25.0,29.9,27.1,79.0,0.0,4.1,7.0,280.0,4.0
26.0,33.0,28.8,73.0,0.0,2.7,8.0,290.0,4.0
26.0,29.0,27.8,78.0,1.0,0.6,6.0,320.0,3.0
26.0,30.0,27.6,80.0,3.0,2.2,7.0,320.0,3.0
25.0,29.6,27.1,83.0,15.7,0.4,7.0,320.0,4.0
24.0,28.2,26.2,86.0,18.6,1.0,5.0,330.0,3.0
25.0,29.8,26.5,83.0,21.3,2.0,6.0,320.0,3.0
24.0,29.2,26.8,85.0,8.4,1.3,6.0,280.0,3.0
25.0,30.5,26.7,85.0,0.0,4.6,4.0,330.0,3.0
26.0,30.4,27.5,80.0,0.6,1.6,4.0,320.0,3.0
26.0,32.4,28.8,75.0,0.0,8.0,6.0,310.0,3.0
26.0,31.7,28.0,68.0,0.0,8.0,4.0,340.0,2.0
26.0,32.0,28.9,76.0,0.0,7.7,4.0,20.0,2.0
26.0,31.7,28.2,76.0,0.0,7.0,4.0,340.0,2.0
26.0,32.4,28.4,77.0,1.6,3.8,4.0,10.0,3.0
24.0,27.8,26.7,87.0,58.1,0.0,4.0,280.0,2.0
24.0,29.7,26.4,86.0,0.0,0.2,3.0,310.0,2.0
26.0,31.4,28.3,80.0,2.9,7.9,6.0,310.0,3.0
26.0,30.6,27.6,80.0,0.0,6.0,4.0,340.0,3.0
25.0,31.0,28.5,76.0,3.0,7.5,4.0,330.0,3.0
25.0,30.6,27.2,82.0,0.8,4.9,5.0,280.0,3.0
27.0,31.6,28.9,76.0,0.6,8.0,5.0,340.0,3.0
27.0,31.8,28.8,78.0,0.0,7.4,4.0,320.0,3.0
26.0,31.6,29.0,75.0,0.0,4.0,4.0,340.0,3.0
26.0,31.8,28.4,74.0,0.0,4.8,4.0,350.0,3.0
26.0,31.8,28.7,71.0,1.2,5.3,6.0,310.0,3.0
26.0,30.8,27.7,81.0,2.5,2.8,5.0,340.0,3.0
26.0,29.6,26.9,83.0,7.0,0.2,5.0,320.0,3.0
24.0,28.7,26.3,85.0,26.7,0.9,4.0,280.0,2.0
24.0,27.2,25.3,89.0,10.5,0.0,7.0,280.0,4.0
25.0,30.0,26.6,78.0,0.3,0.7,6.0,280.0,4.0
26.0,30.8,27.8,78.0,0.0,5.9,8.0,270.0,4.0
26.0,30.2,27.7,78.0,7.6,3.3,5.0,320.0,3.0
26.0,29.7,26.9,83.0,1.5,1.1,4.0,320.0,3.0
25.0,28.8,26.7,82.0,7.1,0.0,3.0,270.0,3.0
25.0,31.6,26.9,84.0,30.6,4.4,5.0,290.0,4.0
26.0,33.0,28.3,73.0,0.0,7.1,8.0,280.0,4.0
26.0,31.4,27.8,76.0,0.2,7.9,6.0,320.0,4.0
26.0,31.0,27.9,78.0,0.0,1.8,5.0,270.0,3.0
26.0,30.6,28.0,80.0,0.0,4.1,4.0,310.0,3.0
26.0,31.2,28.5,74.0,0.0,3.2,4.0,270.0,3.0
27.0,31.5,28.8,74.0,0.0,7.9,4.0,340.0,3.0
25.0,31.8,28.4,79.0,12.1,3.3,4.0,340.0,2.0
26.0,34.8,29.2,69.0,0.1,5.1,6.0,270.0,3.0
25.0,31.2,27.4,78.0,16.4,0.4,4.0,350.0,2.0
25.0,32.5,27.4,80.0,4.6,7.2,6.0,340.0,2.0
26.0,31.8,27.8,80.0,0.0,8.0,4.0,30.0,2.0
26.0,31.8,28.6,78.0,2.5,8.0,4.0,30.0,3.0
26.0,32.4,28.9,79.0,3.0,8.0,4.0,30.0,2.0
26.0,32.4,28.9,78.0,3.8,3.6,5.0,330.0,3.0
27.0,33.0,29.4,71.0,0.0,5.0,7.0,290.0,4.0
26.0,30.2,28.1,76.0,0.0,0.0,7.0,280.0,4.0
26.0,30.8,27.9,73.0,0.0,0.4,8.0,280.0,5.0
26.0,32.0,27.8,76.0,17.0,5.5,6.0,280.0,4.0
26.0,30.8,27.7,78.0,0.0,1.3,5.0,320.0,4.0
26.0,31.8,28.1,75.0,0.0,0.1,6.0,280.0,4.0
25.0,30.5,28.2,74.0,0.0,0.3,6.0,280.0,4.0
26.0,31.2,27.7,72.0,0.0,1.1,7.0,290.0,5.0
26.0,31.4,27.9,75.0,0.0,1.6,7.0,280.0,4.0
25.0,30.4,27.4,76.0,1.0,0.0,9.0,300.0,5.0
25.0,32.4,27.9,74.0,1.8,2.3,9.0,290.0,5.0
26.0,28.8,26.8,79.0,0.4,0.0,6.0,280.0,4.0
27.0,33.8,29.1,70.0,0.0,8.0,8.0,290.0,5.0
27.0,31.0,28.9,71.0,0.3,1.9,7.0,320.0,5.0
27.0,33.4,29.1,70.0,7.0,7.1,5.0,310.0,4.0
26.0,32.8,29.0,70.0,0.0,8.0,6.0,280.0,4.0
27.0,32.6,29.2,69.0,0.0,8.0,5.0,280.0,4.0
27.0,32.6,29.0,75.0,0.0,6.3,5.0,340.0,3.0
26.0,30.6,28.2,76.0,0.0,3.0,5.0,340.0,3.0
26.0,31.8,28.4,74.0,0.0,0.0,6.0,270.0,4.0
26.0,31.3,28.5,77.0,0.0,8.0,5.0,340.0,3.0
26.0,30.4,27.5,82.0,1.0,1.6,4.0,330.0,2.0
26.0,31.0,28.0,78.0,0.0,1.4,4.0,360.0,2.0
26.0,31.8,28.5,79.0,0.0,7.4,4.0,30.0,2.0
26.0,31.4,28.3,77.0,0.0,5.3,5.0,310.0,2.0
26.0,32.2,28.7,74.0,2.5,5.8,4.0,150.0,2.0
26.0,32.0,28.3,75.0,0.0,6.6,3.0,40.0,2.0
25.0,32.2,28.7,75.0,6.5,8.0,4.0,30.0,2.0
25.0,32.6,28.5,78.0,2.8,5.9,4.0,40.0,2.0
26.0,32.8,28.8,76.0,0.0,8.0,4.0,30.0,2.0
26.0,31.7,28.7,76.0,0.6,5.3,4.0,270.0,2.0
26.0,32.8,28.5,74.0,0.1,8.0,4.0,20.0,2.0
25.0,32.4,28.8,74.0,4.5,7.5,4.0,360.0,2.0
26.0,32.2,28.2,78.0,6.6,8.0,4.0,40.0,2.0
26.0,30.4,27.5,79.0,5.0,0.0,4.0,60.0,2.0
26.0,32.0,27.4,80.0,3.7,5.2,5.0,50.0,3.0
26.0,32.0,28.6,78.0,0.0,8.0,4.0,20.0,2.0
26.0,31.4,28.6,76.0,0.0,2.4,4.0,30.0,2.0
26.0,33.6,29.3,73.0,0.0,8.0,6.0,80.0,3.0
27.0,32.4,28.8,75.0,0.2,5.1,5.0,70.0,2.0
26.0,31.4,28.3,78.0,0.0,3.7,4.0,290.0,2.0
26.0,32.5,28.6,75.0,0.0,5.4,7.0,320.0,3.0
26.0,31.6,28.7,74.0,0.0,2.2,4.0,300.0,2.0
27.0,32.8,28.8,73.0,0.0,1.5,5.0,260.0,2.0
27.0,34.4,29.9,66.0,0.0,8.0,5.0,340.0,3.0
25.0,29.2,27.3,82.0,49.8,0.0,5.0,240.0,2.0
25.0,32.8,29.0,77.0,20.2,7.3,4.0,260.0,2.0
26.0,31.8,28.4,78.0,2.7,3.9,3.0,330.0,2.0
25.0,31.9,28.6,72.0,0.0,5.3,5.0,280.0,3.0
26.0,33.0,28.8,70.0,0.0,8.0,4.0,40.0,2.0
27.0,32.4,29.3,77.0,0.0,7.8,4.0,50.0,2.0
27.0,33.0,29.3,76.0,0.0,7.2,4.0,40.0,2.0
26.0,33.4,30.0,76.0,0.0,8.0,5.0,50.0,3.0
26.0,32.8,29.2,78.0,0.1,7.5,5.0,30.0,2.0
26.0,32.0,28.6,77.0,0.0,3.5,5.0,60.0,2.0
26.0,32.6,28.8,76.0,0.0,7.0,5.0,110.0,2.0
26.0,32.9,28.5,74.0,0.8,7.9,4.0,30.0,2.0
27.0,32.2,29.0,74.0,0.0,8.0,5.0,30.0,2.0
27.0,32.2,29.0,75.0,0.0,4.9,4.0,90.0,2.0
27.0,33.6,29.6,72.0,0.0,7.9,4.0,40.0,3.0
26.0,32.2,29.3,74.0,2.2,6.7,5.0,30.0,2.0
26.0,31.4,28.5,75.0,0.0,1.7,5.0,70.0,2.0
26.0,32.2,28.7,78.0,17.0,7.5,4.0,40.0,2.0
26.0,33.2,28.9,76.0,3.3,7.8,5.0,40.0,3.0
25.0,32.6,29.4,72.0,62.0,5.6,4.0,30.0,3.0
25.0,31.7,27.7,83.0,4.5,4.7,4.0,30.0,2.0
26.0,30.0,28.0,82.0,0.0,1.8,4.0,40.0,1.0
27.0,31.4,28.4,79.0,0.0,4.8,4.0,50.0,2.0
27.0,31.6,28.8,74.0,0.0,4.0,4.0,50.0,3.0
27.0,33.4,29.4,71.0,0.0,7.1,5.0,40.0,3.0
27.0,32.2,29.1,76.0,0.8,7.0,4.0,20.0,2.0
27.0,32.3,29.0,74.0,0.0,7.7,4.0,40.0,2.0
27.0,33.8,29.8,74.0,0.0,7.5,6.0,60.0,3.0
27.0,32.4,29.0,77.0,0.8,4.9,6.0,100.0,4.0
27.0,33.4,29.4,76.0,0.0,7.2,6.0,70.0,4.0
27.0,32.4,29.2,76.0,0.0,6.8,5.0,40.0,2.0
25.0,31.3,27.8,83.0,58.0,0.0,5.0,340.0,2.0
25.0,31.4,27.8,83.0,0.0,7.7,3.0,20.0,2.0
26.0,31.8,29.0,77.0,9.3,4.7,3.0,20.0,2.0
26.0,31.8,28.4,80.0,0.0,7.4,4.0,30.0,2.0
27.0,32.0,28.7,75.0,0.0,6.6,3.0,360.0,3.0
27.0,32.9,29.1,71.0,0.0,6.8,5.0,60.0,3.0
26.0,31.9,28.8,74.0,0.0,6.4,4.0,40.0,3.0
26.0,33.0,28.9,71.0,0.0,4.7,5.0,60.0,3.0
26.0,33.0,28.9,72.0,0.0,7.0,5.0,50.0,3.0
27.0,33.2,28.8,70.0,0.0,7.0,5.0,50.0,3.0
27.0,32.2,29.0,74.0,0.0,1.5,4.0,50.0,3.0
27.0,33.0,29.2,63.0,0.0,5.5,5.0,50.0,3.0
25.0,32.6,28.9,67.0,0.0,7.5,4.0,30.0,3.0
25.0,31.0,27.5,64.0,0.0,7.5,4.0,50.0,2.0
26.0,31.6,27.7,67.0,0.0,7.3,4.0,340.0,2.0
26.0,32.4,28.6,67.0,0.0,7.3,5.0,30.0,3.0
26.0,33.4,29.2,64.0,0.0,8.0,6.0,70.0,3.0
26.0,33.0,28.9,68.0,0.0,6.3,4.0,50.0,3.0
27.0,32.4,28.6,72.0,0.0,7.6,4.0,350.0,2.0
26.0,32.3,28.7,73.0,0.0,7.0,5.0,50.0,3.0
25.0,32.5,28.1,72.0,0.0,7.6,6.0,50.0,3.0
25.0,33.0,28.4,70.0,0.0,6.6,7.0,100.0,3.0
25.0,33.6,29.5,67.0,10.4,2.6,5.0,110.0,3.0
26.0,31.4,27.2,85.0,7.4,5.2,3.0,340.0,2.0
26.0,30.6,27.7,79.0,0.0,6.0,4.0,20.0,2.0
24.0,30.2,26.9,80.0,0.0,0.0,3.0,30.0,1.0
24.0,28.1,26.0,86.0,0.0,0.0,4.0,70.0,2.0
25.0,32.4,28.0,74.0,0.0,7.5,5.0,60.0,3.0
26.0,31.6,28.1,76.0,0.0,7.3,5.0,40.0,3.0
26.0,31.4,28.0,78.0,0.0,5.8,5.0,30.0,2.0
25.0,31.8,28.2,78.0,0.2,6.4,5.0,50.0,3.0
25.0,32.6,28.2,67.0,0.0,7.0,5.0,110.0,3.0
26.0,32.0,28.4,67.0,0.0,7.4,5.0,50.0,3.0
26.0,31.8,28.3,70.0,0.0,6.7,5.0,60.0,4.0
26.0,32.2,28.4,70.0,0.0,6.1,5.0,120.0,3.0
25.0,32.0,28.4,73.0,51.3,6.1,4.0,110.0,3.0
25.0,30.6,27.4,81.0,0.0,5.4,4.0,50.0,2.0
26.0,31.4,28.1,77.0,0.0,6.4,5.0,80.0,2.0
26.0,32.6,28.7,76.0,0.0,8.0,6.0,50.0,3.0
26.0,32.0,28.1,78.0,0.0,7.6,4.0,60.0,2.0
26.0,31.6,28.5,76.0,0.0,7.3,4.0,40.0,2.0
26.0,31.6,28.2,75.0,0.0,3.8,5.0,250.0,2.0
26.0,31.7,28.2,74.0,0.0,7.7,5.0,50.0,3.0
26.0,31.2,28.2,72.0,0.0,7.7,4.0,30.0,3.0
26.0,33.2,29.0,73.0,0.0,0.0,5.0,70.0,3.0
26.0,32.6,29.0,74.0,0.0,5.6,5.0,100.0,3.0
26.0,32.6,28.6,75.0,0.0,7.1,6.0,50.0,4.0
26.0,32.2,28.7,75.0,0.0,7.6,18.0,140.0,4.0
26.0,31.6,28.0,78.0,0.0,7.4,4.0,30.0,3.0
26.0,32.0,28.4,77.0,5.1,6.3,4.0,30.0,3.0
26.0,31.2,28.5,75.0,1.6,5.7,4.0,50.0,3.0
26.0,32.6,28.2,72.0,0.0,7.6,5.0,50.0,3.0
26.0,32.6,28.4,68.0,0.0,7.4,5.0,40.0,3.0
26.0,33.0,28.4,72.0,0.0,7.5,5.0,40.0,2.0
26.0,31.6,28.3,70.0,0.0,7.5,4.0,350.0,3.0
25.0,32.3,28.3,70.0,0.0,5.0,5.0,40.0,3.0
25.0,33.2,28.0,64.0,0.0,7.5,6.0,50.0,4.0
25.0,33.4,28.2,63.0,0.0,7.6,6.0,100.0,3.0
26.0,33.4,28.9,69.0,0.0,0.0,6.0,50.0,3.0
26.0,33.2,28.7,70.0,10.0,3.6,4.0,30.0,2.0
26.0,31.6,28.1,72.0,3.5,3.0,4.0,50.0,2.0
26.0,31.4,28.2,72.0,0.0,3.1,4.0,30.0,2.0
25.0,31.6,28.1,71.0,0.0,6.0,5.0,40.0,3.0
25.0,31.4,27.6,69.0,0.0,7.6,6.0,50.0,3.0
26.0,31.7,28.1,74.0,0.0,7.5,4.0,50.0,3.0
26.0,32.0,28.2,72.0,0.0,7.9,5.0,40.0,3.0
26.0,32.2,28.6,72.0,0.0,8.0,4.0,60.0,3.0
26.0,32.2,28.5,74.0,0.0,8.0,4.0,40.0,3.0
