TN,TX,TAVG,RH_AVG,RR,SS,FF_X,DDD_X,FF_AVG
27.0,32.6,29.4,74.0,0.0,5.0,5.0,320.0,1.0
26.0,28.4,26.6,91.0,10.2,6.0,3.0,150.0,0.0
25.0,30.0,27.2,87.0,18.3,0.0,3.0,290.0,1.0
26.0,28.0,26.1,91.0,1.5,0.0,4.0,310.0,1.0
25.0,29.4,26.5,89.0,15.8,0.0,3.0,100.0,1.0
25.0,32.4,28.7,77.0,1.9,1.6,4.0,150.0,1.0
26.0,34.4,29.3,75.0,1.4,6.8,4.0,280.0,1.0
26.0,32.4,28.8,81.0,28.5,6.5,4.0,140.0,1.0
26.0,34.2,28.7,74.0,0.0,6.4,4.0,350.0,2.0
26.0,32.6,29.1,72.0,0.0,6.5,4.0,80.0,2.0
26.0,33.0,28.9,72.0,0.0,7.0,4.0,280.0,1.0
25.0,32.2,28.5,76.0,0.0,6.5,5.0,330.0,1.0
26.0,33.4,29.4,73.0,7.8,4.0,3.0,340.0,1.0
27.0,34.0,29.8,72.0,0.0,4.6,4.0,150.0,1.0
27.0,34.2,30.1,70.0,0.0,6.0,3.0,80.0,1.0
25.0,34.4,30.0,67.0,0.0,5.7,5.0,80.0,2.0
27.0,34.2,29.7,71.0,0.0,6.6,4.0,20.0,2.0
27.0,34.4,30.2,69.0,0.0,6.5,3.0,120.0,1.0
27.0,34.2,30.1,66.0,0.0,6.8,4.0,50.0,2.0
26.0,34.0,29.6,69.0,0.0,6.3,6.0,350.0,2.0
26.0,33.8,29.1,70.0,0.0,6.3,4.0,320.0,1.0
27.0,34.4,30.2,70.0,0.0,6.5,3.0,160.0,1.0
28.0,34.4,30.5,67.0,0.0,6.0,4.0,290.0,1.0
26.0,34.2,29.3,74.0,0.0,6.4,5.0,80.0,1.0
27.0,34.0,30.1,73.0,0.0,4.2,4.0,60.0,1.0
28.0,32.0,29.2,76.0,0.0,2.0,3.0,330.0,0.0
27.0,33.8,29.5,75.0,0.0,1.0,4.0,90.0,1.0
26.0,32.0,28.6,78.0,0.0,6.3,5.0,310.0,2.0
27.0,32.4,29.1,75.0,0.0,5.8,4.0,20.0,1.0
27.0,32.8,29.3,75.0,0.0,3.6,4.0,120.0,1.0
27.0,34.6,29.9,73.0,0.0,2.5,4.0,70.0,1.0
26.0,31.8,28.2,81.0,1.5,5.6,5.0,350.0,1.0
26.0,33.4,28.9,77.0,5.5,1.0,4.0,120.0,1.0
26.0,31.0,28.1,82.0,0.7,4.7,3.0,110.0,1.0
26.0,34.4,29.5,79.0,1.0,0.0,3.0,70.0,1.0
27.0,33.0,29.3,73.0,0.0,6.4,4.0,330.0,1.0
27.0,32.6,29.3,78.0,0.0,4.0,3.0,310.0,1.0
27.0,33.4,29.2,76.0,0.0,3.9,4.0,150.0,2.0
27.0,33.0,29.3,74.0,0.0,6.2,3.0,280.0,1.0
26.0,32.8,29.4,76.0,0.0,5.7,3.0,340.0,1.0
27.0,35.0,29.7,66.0,0.5,6.0,3.0,340.0,1.0
27.0,33.2,29.5,73.0,0.0,6.4,4.0,150.0,1.0
27.0,33.4,29.5,76.0,0.0,5.5,3.0,70.0,1.0
26.0,33.0,29.0,78.0,0.0,5.2,5.0,310.0,1.0
27.0,32.4,29.1,81.0,0.0,5.5,3.0,130.0,1.0
27.0,32.0,29.4,80.0,0.0,3.8,4.0,300.0,1.0
28.0,32.4,29.4,79.0,0.0,6.0,4.0,100.0,1.0
26.0,32.8,29.2,78.0,0.0,0.0,3.0,60.0,1.0
27.0,34.4,29.2,78.0,0.0,4.0,5.0,330.0,1.0
27.0,32.4,29.4,76.0,0.0,6.6,3.0,120.0,1.0
27.0,34.8,30.5,69.0,0.0,4.7,4.0,90.0,1.0
26.0,33.2,28.8,79.0,0.0,5.4,4.0,300.0,1.0
26.0,33.6,29.0,74.0,1.0,4.4,4.0,150.0,1.0
26.0,33.8,29.4,70.0,0.0,6.0,5.0,310.0,1.0
27.0,33.8,29.5,69.0,0.0,6.5,4.0,260.0,1.0
26.0,34.2,29.3,74.0,0.0,4.2,4.0,130.0,1.0
27.0,34.2,29.9,69.0,0.0,6.5,4.0,80.0,2.0
27.0,33.4,29.9,68.0,0.0,6.6,4.0,80.0,1.0
25.0,33.8,28.6,70.0,0.0,6.5,4.0,180.0,1.0
26.0,34.8,29.9,70.0,0.0,6.0,4.0,60.0,2.0
27.0,33.4,29.4,70.0,0.0,3.0,6.0,40.0,2.0
27.0,32.6,29.0,76.0,0.0,3.0,4.0,110.0,2.0
27.0,33.4,29.5,72.0,0.0,5.0,4.0,200.0,1.0
26.0,31.8,28.0,77.0,0.0,6.0,3.0,280.0,1.0
24.0,29.0,24.9,89.0,3.2,2.2,2.0,220.0,0.0
24.0,29.8,26.2,80.0,6.7,0.0,4.0,330.0,1.0
25.0,32.8,27.8,78.0,1.1,0.8,3.0,280.0,1.0
25.0,30.6,27.2,82.0,0.0,3.0,4.0,160.0,1.0
25.0,31.8,27.6,79.0,0.0,2.3,5.0,320.0,2.0
26.0,31.8,28.4,75.0,0.0,6.2,4.0,320.0,1.0
25.0,31.6,28.0,76.0,0.0,5.3,5.0,300.0,1.0
25.0,32.6,28.1,75.0,0.0,5.0,3.0,290.0,1.0
26.0,32.4,28.3,75.0,0.0,6.5,3.0,100.0,1.0
26.0,32.0,28.3,71.0,0.0,5.5,3.0,290.0,1.0
26.0,32.8,28.4,66.0,0.0,2.2,4.0,310.0,1.0
24.0,33.4,28.1,54.0,0.0,6.0,5.0,310.0,1.0
24.0,32.0,27.3,64.0,0.0,6.5,3.0,300.0,1.0
24.0,34.2,28.4,69.0,0.0,6.5,3.0,340.0,1.0
25.0,33.0,28.4,72.0,0.0,6.3,4.0,320.0,1.0
26.0,32.2,28.8,72.0,0.0,4.8,3.0,300.0,1.0
27.0,31.4,28.6,72.0,0.0,1.5,3.0,310.0,1.0
26.0,32.2,28.0,67.0,0.0,4.0,3.0,360.0,0.0
25.0,31.4,27.4,69.0,0.0,2.3,4.0,300.0,1.0
25.0,31.4,28.1,76.0,0.0,5.4,4.0,310.0,1.0
25.0,31.4,27.9,65.0,0.0,4.6,4.0,310.0,1.0
25.0,31.8,27.7,65.0,0.0,6.5,4.0,340.0,1.0
24.0,32.4,27.7,69.0,0.0,6.0,4.0,260.0,1.0
24.0,31.4,27.9,72.0,0.0,3.6,3.0,340.0,1.0
25.0,32.0,28.4,75.0,0.0,6.5,4.0,120.0,1.0
26.0,33.4,28.7,74.0,0.0,5.2,4.0,20.0,2.0
26.0,32.2,29.2,71.0,0.0,6.0,4.0,350.0,1.0
27.0,33.8,29.1,72.0,0.0,5.2,4.0,110.0,2.0
25.0,32.8,28.8,70.0,0.0,5.1,4.0,160.0,2.0
26.0,32.4,28.9,75.0,0.0,3.0,5.0,320.0,1.0
27.0,33.2,28.7,76.0,0.0,4.8,4.0,90.0,1.0
25.0,32.2,28.4,78.0,14.5,5.0,3.0,310.0,1.0
25.0,33.8,28.7,69.0,0.0,6.0,4.0,120.0,1.0
25.0,32.8,27.8,66.0,0.0,6.9,4.0,120.0,1.0
25.0,30.4,27.4,71.0,0.0,6.0,5.0,310.0,1.0
24.0,31.4,27.2,75.0,0.0,6.5,4.0,180.0,2.0
24.0,33.2,27.8,75.0,0.0,6.2,5.0,350.0,1.0
25.0,31.8,27.9,76.0,0.0,6.4,2.0,350.0,0.0
25.0,32.6,27.9,66.0,0.0,3.0,3.0,180.0,1.0
24.0,32.6,27.6,66.0,0.0,6.3,6.0,200.0,2.0
23.0,31.0,26.9,66.0,0.0,5.8,3.0,160.0,1.0
24.0,32.2,27.2,64.0,0.0,5.4,5.0,340.0,2.0
24.0,31.8,27.1,62.0,0.0,6.3,5.0,310.0,1.0
24.0,31.8,28.4,65.0,0.0,6.0,4.0,140.0,1.0
25.0,30.8,27.5,72.0,0.0,0.5,3.0,20.0,1.0
25.0,32.0,28.3,71.0,0.0,1.0,4.0,270.0,2.0
25.0,32.8,28.2,72.0,0.0,2.2,5.0,300.0,2.0
24.0,31.8,27.3,77.0,32.8,5.4,3.0,350.0,1.0
25.0,30.8,28.1,76.0,0.0,5.4,4.0,70.0,1.0
26.0,32.8,29.7,69.0,0.0,6.0,4.0,150.0,1.0
26.0,33.0,28.1,76.0,0.0,6.5,4.0,190.0,1.0
25.0,32.6,28.6,73.0,0.0,5.3,4.0,350.0,1.0
26.0,31.8,28.0,72.0,0.0,6.5,4.0,350.0,1.0
26.0,31.0,27.7,71.0,0.0,4.0,5.0,310.0,1.0
25.0,30.0,27.1,65.0,0.0,6.8,3.0,10.0,1.0
24.0,33.8,27.8,67.0,0.0,6.5,3.0,100.0,1.0
25.0,34.0,29.0,66.0,0.0,6.5,4.0,110.0,1.0
25.0,31.8,28.2,73.0,0.0,6.7,4.0,330.0,1.0
26.0,31.6,28.4,72.0,0.0,6.5,4.0,340.0,1.0
26.0,31.2,28.3,73.0,0.0,6.6,5.0,330.0,1.0
26.0,32.2,28.6,73.0,0.0,4.3,3.0,30.0,1.0
27.0,33.0,28.9,67.0,0.0,5.2,4.0,90.0,1.0
25.0,33.4,28.8,69.0,0.0,6.0,4.0,110.0,2.0
26.0,34.2,29.1,68.0,0.0,6.0,4.0,50.0,1.0
26.0,32.0,28.6,75.0,0.0,7.0,5.0,310.0,2.0
27.0,33.0,28.5,71.0,0.0,6.6,5.0,310.0,1.0
27.0,33.4,29.1,70.0,0.0,2.4,4.0,60.0,1.0
26.0,33.6,28.8,70.0,0.0,6.5,3.0,70.0,1.0
24.0,32.8,27.6,77.0,10.6,6.2,4.0,320.0,2.0
25.0,32.2,27.5,80.0,12.1,4.2,5.0,310.0,1.0
24.0,31.8,27.8,79.0,17.6,7.6,8.0,300.0,2.0
26.0,31.2,27.9,65.0,0.0,6.0,3.0,300.0,1.0
26.0,31.8,28.5,65.0,0.0,6.7,3.0,120.0,1.0
26.0,34.2,29.8,67.0,0.0,6.0,3.0,90.0,1.0
26.0,34.6,29.3,68.0,0.0,5.6,5.0,350.0,1.0
26.0,32.4,28.8,72.0,0.0,6.6,3.0,340.0,1.0
26.0,34.6,29.6,62.0,0.0,6.4,5.0,70.0,1.0
26.0,35.2,30.0,60.0,0.0,8.8,4.0,170.0,1.0
26.0,34.8,29.2,68.0,0.0,8.5,5.0,200.0,2.0
25.0,32.8,29.0,68.0,0.0,8.6,4.0,310.0,1.0
26.0,32.2,28.1,69.0,0.0,8.5,5.0,310.0,1.0
25.0,31.4,28.1,66.0,0.0,5.0,4.0,300.0,1.0
26.0,33.2,28.9,65.0,0.0,7.5,4.0,230.0,1.0
26.0,34.2,29.0,63.0,0.0,6.5,7.0,80.0,2.0
25.0,35.4,29.4,59.0,0.0,7.4,4.0,90.0,2.0
25.0,34.8,30.0,60.0,0.0,8.5,5.0,110.0,2.0
27.0,31.6,29.0,69.0,0.0,6.6,4.0,130.0,1.0
27.0,33.4,29.3,67.0,4.1,0.0,4.0,150.0,1.0
25.0,29.2,27.2,79.0,7.4,2.8,4.0,130.0,1.0
25.0,33.6,28.4,73.0,36.6,0.0,4.0,310.0,1.0
26.0,32.4,29.0,70.0,0.0,9.2,5.0,280.0,2.0
25.0,32.0,28.5,71.0,0.0,5.0,3.0,300.0,1.0
26.0,31.6,28.6,69.0,0.0,9.0,6.0,310.0,2.0
26.0,33.2,29.1,65.0,0.0,9.3,4.0,130.0,2.0
26.0,32.6,28.6,71.0,0.0,6.8,5.0,310.0,2.0
25.0,35.4,28.8,69.0,1.1,7.0,4.0,350.0,1.0
25.0,33.5,28.6,67.0,0.0,8.0,4.0,90.0,1.0
26.0,32.0,29.2,68.0,0.0,8.4,4.0,10.0,1.0
27.0,33.0,29.3,71.0,0.0,7.6,6.0,300.0,2.0
27.0,32.0,29.0,73.0,0.0,6.3,4.0,150.0,1.0
26.0,32.4,29.4,72.0,0.0,5.5,5.0,290.0,2.0
26.0,33.4,29.5,75.0,0.0,6.6,6.0,350.0,2.0
27.0,34.4,30.8,67.0,0.0,6.8,3.0,110.0,2.0
27.0,33.4,29.5,71.0,0.0,8.0,4.0,360.0,1.0
27.0,35.4,30.1,63.0,0.0,8.3,4.0,70.0,1.0
27.0,34.8,29.8,63.0,0.0,7.0,4.0,150.0,1.0
26.0,35.2,30.5,58.0,0.0,8.0,5.0,300.0,2.0
27.0,33.0,29.6,67.0,0.0,8.2,4.0,320.0,1.0
27.0,32.8,30.1,68.0,0.0,8.0,5.0,340.0,1.0
28.0,32.8,29.6,73.0,0.0,8.0,5.0,290.0,1.0
27.0,33.0,29.9,67.0,0.0,7.2,4.0,120.0,1.0
26.0,33.4,29.2,73.0,0.0,2.5,4.0,270.0,1.0
27.0,33.6,30.0,71.0,0.0,6.5,4.0,60.0,1.0
27.0,32.0,29.4,74.0,0.0,7.0,4.0,330.0,1.0
27.0,33.6,29.5,73.0,0.0,7.2,5.0,30.0,1.0
27.0,33.4,29.2,69.0,0.0,4.3,4.0,170.0,1.0
25.0,33.2,28.8,71.0,14.3,6.0,3.0,350.0,1.0
26.0,32.8,29.5,72.0,0.0,5.6,6.0,290.0,1.0
27.0,34.6,30.2,68.0,0.0,6.0,4.0,20.0,1.0
27.0,33.0,29.9,71.0,0.0,7.5,4.0,100.0,1.0
24.0,32.8,27.0,83.0,26.8,5.0,4.0,190.0,1.0
25.0,33.6,29.4,73.0,0.5,2.0,4.0,350.0,1.0
26.0,33.2,29.6,73.0,0.0,8.5,4.0,30.0,1.0
27.0,32.6,29.9,74.0,0.0,8.9,4.0,350.0,1.0
26.0,32.6,29.1,74.0,2.5,9.0,3.0,100.0,1.0
26.0,32.6,29.1,76.0,2.2,3.0,4.0,260.0,2.0
25.0,32.2,28.6,80.0,94.5,5.4,4.0,30.0,1.0
26.0,32.2,28.7,79.0,18.8,6.9,4.0,310.0,1.0
27.0,34.0,29.7,71.0,0.0,2.0,4.0,80.0,1.0
27.0,32.4,29.4,71.0,0.0,3.7,3.0,150.0,1.0
25.0,32.6,28.9,76.0,20.0,4.0,4.0,60.0,1.0
26.0,32.8,28.7,75.0,0.0,3.2,5.0,190.0,2.0
25.0,31.4,28.8,76.0,0.0,0.3,4.0,340.0,1.0
27.0,32.0,29.4,75.0,0.0,4.5,4.0,310.0,1.0
27.0,33.2,29.7,69.0,0.0,0.8,3.0,200.0,1.0
26.0,32.6,29.0,77.0,0.0,5.0,3.0,290.0,1.0
27.0,31.4,28.4,80.0,0.5,1.3,5.0,90.0,1.0
26.0,30.8,27.8,84.0,1.2,0.0,4.0,360.0,1.0
26.0,32.4,28.5,76.0,8.5,2.0,4.0,310.0,1.0
26.0,31.0,28.4,79.0,0.0,5.0,4.0,290.0,1.0
26.0,32.6,28.9,77.0,2.3,1.0,5.0,320.0,1.0
27.0,33.2,29.1,74.0,0.0,0.3,4.0,250.0,1.0
25.0,33.6,29.3,70.0,0.0,3.2,4.0,260.0,2.0
27.0,36.6,29.9,65.0,0.0,1.5,5.0,150.0,2.0
26.0,34.0,30.5,71.0,9.4,7.0,5.0,20.0,1.0
28.0,33.8,30.4,67.0,0.0,8.2,4.0,290.0,1.0
27.0,32.6,29.8,69.0,0.0,7.0,4.0,300.0,1.0
26.0,32.4,29.6,72.0,0.0,0.4,4.0,290.0,1.0
27.0,32.4,29.3,73.0,0.0,5.5,5.0,320.0,1.0
27.0,33.0,29.8,70.0,0.0,5.7,4.0,60.0,1.0
26.0,35.0,28.7,78.0,0.0,2.0,5.0,320.0,1.0
26.0,32.8,27.8,82.0,47.0,5.3,4.0,270.0,1.0
25.0,32.0,28.2,80.0,12.0,6.5,4.0,290.0,1.0
26.0,31.6,28.6,77.0,0.0,2.9,3.0,320.0,1.0
27.0,30.0,27.6,81.0,0.0,1.8,3.0,110.0,1.0
24.0,32.0,28.2,79.0,13.2,1.0,4.0,120.0,1.0
26.0,32.6,28.9,80.0,22.0,6.0,5.0,190.0,2.0
26.0,31.6,27.9,81.0,0.0,4.0,3.0,150.0,1.0
25.0,32.0,27.5,82.0,7.1,3.0,3.0,90.0,1.0
25.0,31.2,28.6,80.0,10.4,2.0,4.0,350.0,0.0
27.0,31.6,29.1,74.0,0.0,0.0,3.0,340.0,1.0
27.0,31.0,27.5,85.0,2.8,2.2,3.0,310.0,0.0
26.0,30.8,27.8,81.0,11.4,0.0,3.0,340.0,1.0
25.0,33.2,28.2,82.0,2.0,1.6,3.0,310.0,1.0
26.0,31.4,28.1,78.0,1.0,5.2,4.0,340.0,1.0
26.0,32.4,28.9,75.0,4.0,4.0,4.0,300.0,1.0
26.0,32.6,29.3,77.0,0.0,6.2,4.0,280.0,1.0
27.0,31.6,29.0,79.0,1.2,0.5,3.0,340.0,1.0
27.0,31.6,28.5,79.0,0.0,0.0,5.0,320.0,1.0
27.0,33.4,29.1,75.0,0.0,1.5,5.0,310.0,1.0
27.0,33.6,28.4,78.0,0.0,4.0,3.0,330.0,1.0
25.0,34.2,29.4,75.0,0.8,1.2,4.0,280.0,1.0
26.0,34.2,29.3,70.0,0.0,5.3,3.0,150.0,2.0
26.0,32.0,28.5,73.0,6.0,6.0,6.0,310.0,2.0
27.0,34.6,29.6,67.0,0.0,4.0,5.0,250.0,2.0
27.0,35.4,30.2,67.0,0.0,3.5,4.0,10.0,2.0
27.0,33.4,29.1,73.0,0.0,8.0,5.0,310.0,1.0
26.0,33.6,28.4,78.0,23.4,3.9,5.0,290.0,2.0
25.0,34.2,29.7,69.0,0.0,6.1,5.0,250.0,2.0
27.0,32.4,29.0,66.0,0.0,7.4,4.0,300.0,2.0
27.0,30.0,28.6,77.0,0.0,4.0,3.0,340.0,1.0
26.0,30.6,27.3,78.0,0.0,0.0,6.0,240.0,2.0
26.0,32.4,29.0,70.0,0.0,0.1,5.0,280.0,2.0
24.0,31.6,27.1,81.0,0.0,4.2,6.0,250.0,3.0
25.0,30.0,26.7,82.0,2.7,2.7,5.0,280.0,2.0
25.0,33.0,28.8,71.0,1.0,0.5,6.0,280.0,3.0
26.0,34.0,29.3,67.0,0.0,6.0,8.0,250.0,3.0
26.0,34.0,29.5,72.0,0.0,8.0,6.0,290.0,4.0
26.0,34.4,30.2,69.0,0.0,5.4,6.0,250.0,4.0
27.0,32.8,28.8,71.0,0.0,8.0,7.0,230.0,3.0
24.0,30.6,26.0,84.0,8.5,5.5,4.0,240.0,2.0
24.2,33.0,28.3,75.0,2.3,1.2,5.0,290.0,2.0
24.6,33.4,28.3,74.0,0.4,4.6,5.0,280.0,2.0
24.8,34.0,29.3,67.0,0.0,6.0,7.0,250.0,3.0
26.4,33.4,28.9,71.0,0.0,8.8,5.0,280.0,1.0
26.6,32.6,29.4,72.0,1.2,4.3,4.0,340.0,1.0
27.4,33.4,29.7,77.0,0.0,8.0,5.0,270.0,2.0
25.0,32.0,28.2,80.0,9.6,7.9,5.0,300.0,2.0
26.0,32.4,28.9,80.0,3.0,5.2,5.0,290.0,2.0
24.0,32.4,27.7,83.0,70.4,3.6,4.0,310.0,1.0
25.0,31.6,29.0,79.0,2.0,5.5,3.0,310.0,1.0
23.6,32.0,28.6,80.0,17.0,8.0,6.0,260.0,2.0
25.0,32.2,28.1,81.0,3.0,5.4,3.0,170.0,1.0
23.0,29.8,27.4,78.0,5.2,1.0,4.0,320.0,1.0
26.0,32.0,28.5,79.0,1.6,0.7,4.0,290.0,2.0
26.2,29.4,27.9,81.0,0.0,1.5,3.0,300.0,1.0
26.0,32.0,28.3,78.0,2.3,0.0,4.0,260.0,2.0
26.0,31.4,28.0,78.0,0.0,2.3,3.0,290.0,2.0
24.6,30.6,27.5,81.0,17.6,2.0,5.0,280.0,1.0
25.8,30.8,28.3,78.0,1.5,1.0,4.0,300.0,2.0
26.0,30.4,27.6,84.0,3.0,3.0,3.0,270.0,1.0
24.6,29.3,26.1,89.0,5.6,0.1,6.0,280.0,1.0
24.0,31.6,27.5,80.0,26.9,0.0,4.0,290.0,1.0
24.6,31.0,27.5,82.0,7.0,1.0,7.0,280.0,3.0
24.0,29.4,26.3,87.0,45.1,6.7,3.0,310.0,1.0
24.6,30.4,27.9,83.0,36.6,0.0,6.0,290.0,2.0
24.6,28.8,27.4,86.0,11.0,3.4,5.0,300.0,1.0
25.8,30.4,28.1,80.0,14.0,0.0,4.0,220.0,2.0
23.8,30.4,27.8,80.0,1.4,1.0,5.0,300.0,1.0
23.8,31.0,27.3,86.0,86.6,5.0,4.0,310.0,1.0
25.0,31.0,26.8,86.0,0.6,5.3,5.0,270.0,2.0
25.0,31.0,27.0,83.0,8.1,3.5,3.0,260.0,1.0
24.0,30.8,27.9,80.0,2.2,3.2,5.0,300.0,2.0
25.8,31.4,28.0,83.0,0.0,4.8,4.0,280.0,1.0
26.6,31.6,28.5,80.0,14.0,6.5,7.0,290.0,2.0
25.2,31.8,28.5,80.0,0.0,2.8,5.0,300.0,1.0
26.2,31.0,27.4,84.0,4.5,5.4,4.0,180.0,1.0
24.0,31.8,29.2,77.0,4.2,4.0,4.0,340.0,1.0
26.2,31.6,28.4,83.0,0.0,7.6,7.0,330.0,2.0
26.4,32.6,28.8,74.0,0.0,7.8,5.0,190.0,1.0
25.0,32.6,27.9,82.0,0.0,5.0,5.0,290.0,2.0
25.0,31.6,26.8,83.0,20.1,6.0,5.0,290.0,1.0
25.6,29.8,27.8,82.0,14.5,4.3,4.0,290.0,2.0
25.6,31.6,28.4,78.0,49.0,3.0,4.0,240.0,1.0
24.6,31.8,28.7,76.0,0.0,1.0,4.0,40.0,1.0
25.6,30.2,28.2,79.0,0.0,9.0,4.0,330.0,1.0
25.5,30.6,27.6,84.0,20.5,3.0,4.0,280.0,1.0
24.6,30.8,27.5,80.0,45.0,2.5,4.0,260.0,1.0
24.8,32.2,29.0,76.0,15.8,7.0,6.0,310.0,2.0
27.0,33.0,29.3,76.0,0.5,4.2,4.0,340.0,1.0
26.6,31.0,28.1,84.0,24.0,6.0,4.0,310.0,1.0
26.0,31.4,27.6,86.0,21.7,1.4,4.0,310.0,1.0
25.6,31.0,27.8,80.0,10.4,2.0,5.0,260.0,2.0
24.0,31.5,27.8,82.0,27.0,3.0,6.0,330.0,2.0
25.8,32.0,28.4,77.0,2.4,7.0,5.0,320.0,2.0
25.0,32.4,29.2,76.0,0.0,5.2,5.0,320.0,2.0
26.4,34.0,29.7,76.0,0.0,6.0,4.0,90.0,2.0
26.0,33.6,29.1,83.0,0.0,8.9,4.0,290.0,1.0
26.6,32.6,29.1,82.0,2.5,8.0,7.0,360.0,1.0
26.8,31.0,28.3,80.0,1.0,5.0,5.0,310.0,2.0
23.8,31.8,28.5,78.0,0.9,3.2,5.0,360.0,2.0
25.0,30.0,27.1,86.0,3.5,3.0,3.0,300.0,1.0
24.2,32.0,28.0,82.0,34.5,0.8,4.0,360.0,2.0
24.0,31.6,27.5,82.0,75.6,8.0,3.0,360.0,1.0
24.6,29.0,25.7,88.0,90.5,4.0,3.0,200.0,1.0
24.0,30.4,27.2,78.0,5.4,0.0,5.0,320.0,1.0
25.0,32.0,28.6,79.0,0.0,0.0,8.0,320.0,2.0
24.4,31.8,27.5,81.0,22.0,7.5,7.0,320.0,2.0
25.0,32.0,28.4,77.0,0.0,4.0,5.0,210.0,1.0
26.2,31.8,28.1,78.0,0.4,2.2,6.0,240.0,2.0
25.0,30.0,27.1,84.0,4.1,3.1,6.0,340.0,2.0
24.8,32.0,28.0,79.0,6.8,0.6,4.0,300.0,1.0
24.0,32.4,27.9,73.0,28.0,2.0,3.0,200.0,1.0
24.6,32.8,28.7,78.0,0.0,5.3,7.0,320.0,2.0
25.0,32.2,28.6,74.0,0.5,5.0,5.0,220.0,2.0
26.2,31.8,27.8,78.0,0.0,3.4,5.0,310.0,2.0
25.4,32.8,28.0,76.0,7.8,1.0,5.0,280.0,1.0
25.8,30.4,27.7,78.0,2.8,2.6,5.0,280.0,2.0
25.0,31.6,28.3,77.0,5.9,1.0,8.0,320.0,3.0
26.2,32.2,28.4,76.0,0.0,7.0,5.0,300.0,2.0
26.8,32.8,29.2,74.0,0.0,3.0,4.0,150.0,2.0
27.0,33.8,29.2,76.0,3.2,7.0,7.0,360.0,2.0
25.0,33.8,29.1,74.0,1.2,6.0,4.0,270.0,2.0
26.4,32.6,27.7,80.0,0.0,7.0,4.0,260.0,1.0
25.6,33.2,28.8,79.0,5.0,3.2,8.0,260.0,2.0
25.0,33.0,28.2,82.0,10.5,8.3,4.0,270.0,1.0
25.0,34.8,29.4,74.0,17.0,6.4,5.0,290.0,2.0
25.0,33.2,28.7,77.0,1.0,2.5,9.0,330.0,2.0
25.8,32.6,28.7,79.0,5.0,7.3,4.0,340.0,1.0
25.8,32.6,28.5,78.0,0.6,6.5,7.0,310.0,1.0
26.6,32.6,28.3,76.0,1.1,4.5,4.0,200.0,2.0
25.0,33.0,27.7,79.0,12.0,5.0,6.0,280.0,2.0
25.0,32.8,28.1,82.0,8.8,6.1,6.0,290.0,2.0
25.2,32.8,29.4,74.0,5.6,7.8,4.0,300.0,2.0
26.8,32.2,28.5,79.0,0.3,6.0,5.0,320.0,2.0
26.6,32.4,28.5,80.0,1.7,3.5,4.0,200.0,1.0
25.0,33.2,28.0,78.0,2.0,5.5,6.0,280.0,1.0
24.8,33.2,29.1,82.0,50.6,6.8,6.0,270.0,2.0
25.0,32.2,28.6,80.0,3.5,5.2,6.0,310.0,2.0
25.0,32.8,29.5,74.0,0.0,3.0,4.0,200.0,1.0
26.0,35.2,30.4,70.0,0.0,3.0,7.0,300.0,2.0
26.0,33.0,29.5,75.0,0.0,6.9,4.0,280.0,2.0
27.0,33.2,29.8,75.0,0.0,3.9,8.0,330.0,2.0
25.8,34.0,29.6,70.0,1.0,6.3,4.0,260.0,1.0
26.0,33.0,28.8,78.0,0.0,6.2,6.0,320.0,2.0
25.0,33.2,28.3,81.0,6.8,3.6,5.0,320.0,1.0
26.0,32.4,28.9,80.0,1.8,4.0,3.0,300.0,1.0
26.4,34.6,30.7,74.0,0.0,5.3,6.0,120.0,2.0
26.0,32.0,27.9,86.0,18.2,6.9,5.0,100.0,1.0
25.0,30.8,27.8,83.0,12.9,2.8,4.0,330.0,1.0
25.6,33.8,29.4,80.0,5.6,0.5,5.0,290.0,2.0
27.2,34.8,30.1,69.0,11.0,5.5,6.0,280.0,2.0
25.2,34.4,30.3,72.0,0.0,6.6,7.0,100.0,2.0
27.4,30.6,28.0,84.0,0.0,5.0,4.0,340.0,1.0
25.4,34.2,29.3,77.0,22.8,0.0,4.0,80.0,1.0
26.0,33.2,28.3,84.0,13.2,6.0,5.0,320.0,1.0
26.2,30.8,27.9,85.0,1.8,4.3,4.0,320.0,1.0
27.0,31.0,28.5,82.0,0.0,0.1,3.0,200.0,1.0
26.4,31.4,28.9,81.0,5.5,2.3,3.0,270.0,1.0
26.4,31.6,28.2,83.0,9.8,0.5,4.0,80.0,1.0
26.0,31.4,28.6,76.0,24.5,1.5,5.0,240.0,3.0
25.6,34.4,29.6,72.0,0.0,1.0,4.0,260.0,2.0
26.4,32.4,29.2,78.0,0.0,6.0,4.0,360.0,1.0
27.0,32.6,29.5,79.0,1.2,6.0,4.0,300.0,2.0
26.0,32.6,29.1,80.0,8.0,5.0,6.0,310.0,2.0
27.0,32.0,29.0,78.0,0.7,6.0,3.0,340.0,1.0
26.0,33.2,29.4,77.0,0.0,1.5,5.0,310.0,1.0
27.0,33.4,29.0,77.0,0.0,6.0,3.0,270.0,1.0
26.0,33.2,28.8,78.0,0.0,5.2,6.0,330.0,2.0
26.0,31.8,28.4,78.0,8.0,6.4,4.0,290.0,1.0
26.0,33.0,29.4,81.0,3.8,2.6,3.0,110.0,1.0
27.0,34.2,29.9,76.0,0.0,5.0,4.0,260.0,1.0
27.0,34.2,30.0,72.0,0.0,4.9,8.0,330.0,1.0
